#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         IonIon              ElecElec            KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3736066039e+04    5.6340196983e+08   -3.7691914947e+04    1.3955848908e+04   -2.4083433391e+04   -2.9788682829e+03   -1.5315087603e+04    4.6854743306e+03    2.7734323111e-02    9.1748500000e+05    3.0050957688e+02    9.9879593662e-01
         1   -2.3739233591e+04    5.6355233388e+08   -3.7787970281e+04    1.4048736691e+04   -2.4195921682e+04   -2.9883710843e+03   -1.5315087603e+04    4.7114100884e+03    2.7734323111e-02    9.1753700000e+05    3.0080336523e+02    9.9881739873e-01
