#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         IonIon              ElecElec            KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3736003401e+04    5.6339899888e+08   -3.7693740496e+04    1.3957737096e+04   -2.4085610334e+04   -2.9795809170e+03   -1.5315087603e+04    4.6865383581e+03    2.7734323111e-02    1.8348800000e+06    3.0482018762e+02    9.9879518649e-01
         1   -2.3739218239e+04    5.6355160620e+08   -3.7790373156e+04    1.4051154917e+04   -2.4197900465e+04   -2.9897354695e+03   -1.5315087603e+04    4.7123503815e+03    2.7734323111e-02    1.8351980000e+06    3.0258234265e+02    9.9881802027e-01
